job_id,worker_id,expected_time,simulated_time,expected_quality
job134_scenario3_177,B38,6,6,20
job135_scenario2_178,B38,9,11,60
job136_scenario2_179,B38,9,10,60
job137_scenario1_180,B38,15,16,70
job138_scenario1_181,B38,15,15,70
job139_scenario1_183,B38,15,15,70
job140_scenario2_184,B38,9,8,60
job141_scenario2_185,B38,9,10,60
job142_scenario1_186,B38,15,16,70
job143_scenario1_187,B38,15,14,70
job144_scenario3_188,B38,6,5,20
job145_scenario2_189,B38,9,9,60
job146_scenario2_190,B38,9,10,60
job147_scenario2_191,B38,9,9,60
job148_scenario2_192,B38,9,8,60
job149_scenario1_193,B38,15,15,70
job150_scenario1_194,B38,15,14,70
job151_scenario1_195,B38,15,17,70
job152_scenario3_196,B38,6,6,20
job153_scenario1_197,B38,15,17,70
job154_scenario2_198,B38,9,8,60
job155_scenario1_199,B38,15,15,70
job156_scenario2_200,B38,9,8,60
job157_scenario1_201,B38,15,13,70
job158_scenario1_202,B38,15,15,70
job159_scenario2_203,B38,9,8,60
job160_scenario2_204,B38,9,9,60
job161_scenario3_205,B38,6,5,20
job162_scenario1_206,B38,15,14,70
job163_scenario2_207,B38,9,10,60
job164_scenario1_208,B38,15,12,70
job165_scenario1_209,B38,15,13,70
job166_scenario1_210,B38,15,14,70
job167_scenario1_211,B38,15,14,70
job168_scenario2_212,B38,9,9,60
job169_scenario2_213,B38,9,8,60
job170_scenario2_214,B38,9,9,60
job171_scenario1_215,B38,15,14,70
job172_scenario1_216,B38,15,15,70
job173_scenario2_217,B38,9,9,60
job174_scenario1_218,B38,15,15,70
job175_scenario2_219,B38,9,11,60
job176_scenario2_220,B38,9,10,60
job177_scenario1_221,B38,15,16,70
job178_scenario2_222,B38,9,10,60
job179_scenario2_223,B38,9,9,60
job180_scenario2_224,B38,9,9,60
job181_scenario2_225,B38,9,10,60
job182_scenario1_226,B38,15,15,70
job183_scenario3_227,B38,6,7,20
job184_scenario2_228,B38,9,10,60
job185_scenario2_229,B38,9,9,60
job186_scenario1_230,B38,15,14,70
job187_scenario1_231,B38,15,14,70
job188_scenario2_232,B38,9,8,60
job189_scenario1_233,B38,15,15,70
job190_scenario2_234,B38,9,8,60
job191_scenario2_235,B38,9,10,60
job192_scenario1_236,B38,15,17,70
job193_scenario2_237,B38,9,8,60
job194_scenario1_238,B38,15,15,70
job195_scenario2_239,B38,9,9,60
job196_scenario2_240,B38,9,7,60
job197_scenario2_241,B38,9,12,60
job198_scenario2_243,B38,9,10,60
job199_scenario2_244,B38,9,10,60
job200_scenario1_245,B38,15,17,70
job201_scenario2_246,B38,9,9,60
job202_scenario2_247,B38,9,9,60
job203_scenario2_248,B38,9,9,60
job204_scenario2_249,B38,9,8,60
job205_scenario2_250,B38,9,9,60
job206_scenario1_251,B38,15,13,70
job207_scenario2_252,B38,9,9,60
job208_scenario1_253,B38,15,14,70
job209_scenario1_254,B38,15,15,70
job210_scenario2_255,B38,9,9,60
job211_scenario1_256,B38,15,17,70
job212_scenario3_257,B38,6,7,20
job213_scenario2_258,B38,9,8,60
job214_scenario2_259,B38,9,10,60
job215_scenario1_260,B38,15,14,70
job216_scenario1_261,B38,15,15,70
job217_scenario2_262,B38,9,9,60
job218_scenario4_263,B38,9,10,30
job219_scenario1_264,B38,15,15,70
job220_scenario1_265,B38,15,13,70
job221_scenario1_266,B38,15,15,70
job222_scenario1_267,B38,15,15,70
job223_scenario1_268,B38,15,16,70
job224_scenario2_269,B38,9,8,60
job225_scenario1_270,B38,15,14,70
job226_scenario2_271,B38,9,8,60
job227_scenario1_272,B38,15,15,70
job228_scenario4_273,B38,9,9,30
job229_scenario3_274,B38,6,6,20
job230_scenario1_275,B38,15,15,70
job231_scenario1_276,B38,15,15,70
job232_scenario2_277,B38,9,10,60
job233_scenario2_278,B38,9,9,60
job234_scenario1_279,B38,15,15,70
job235_scenario2_280,B38,9,9,60
job236_scenario1_281,B38,15,15,70
job237_scenario2_282,B38,9,9,60
job238_scenario1_286,B38,15,14,70
job239_scenario1_287,B38,15,16,70
job240_scenario2_288,B38,9,9,60
job241_scenario1_289,B38,15,15,70
job242_scenario2_290,B38,9,9,60
job243_scenario1_291,B38,15,14,70
job244_scenario1_292,B38,15,14,70
job245_scenario1_294,B38,15,15,70
job246_scenario2_295,B38,9,9,60
job247_scenario2_298,B38,9,11,60
job248_scenario2_299,B38,9,9,60
job249_scenario1_300,B38,15,14,70
job250_scenario1_301,B38,15,15,70
job251_scenario1_302,B38,15,15,70
job252_scenario1_304,B38,15,16,70
job253_scenario1_306,B38,15,14,70
job254_scenario1_308,B38,15,12,70
job255_scenario1_309,B38,15,14,70
job256_scenario4_311,B38,9,10,30
job257_scenario1_312,B38,15,15,70
job258_scenario1_313,B38,15,14,70
job259_scenario1_314,B38,15,13,70
job260_scenario1_315,B38,15,17,70
job261_scenario2_316,B38,9,10,60
job262_scenario1_317,B38,15,15,70
job263_scenario1_318,B38,15,13,70
job264_scenario2_319,B38,9,9,60
job265_scenario2_320,B38,9,8,60
job266_scenario2_322,B38,9,9,60
job267_scenario1_323,B38,15,13,70
job268_scenario1_324,B38,15,14,70
job269_scenario1_325,B38,15,15,70
job270_scenario2_326,B38,9,7,60
job271_scenario1_327,B38,15,15,70
job272_scenario1_328,B38,15,14,70
job273_scenario1_329,B38,15,15,70
job274_scenario1_331,B38,15,15,70
job275_scenario2_332,B38,9,9,60
job276_scenario3_333,B38,6,7,20
job277_scenario1_334,B38,15,14,70
job278_scenario1_335,B38,15,16,70
job279_scenario1_336,B38,15,14,70
job280_scenario1_337,B38,15,15,70
job281_scenario2_338,B38,9,9,60
job282_scenario1_339,B38,15,16,70
job283_scenario2_340,B38,9,11,60
job284_scenario2_341,B38,9,10,60
job285_scenario2_342,B38,9,10,60
job286_scenario2_343,B38,9,9,60
job287_scenario1_344,B38,15,14,70
job288_scenario2_345,B38,9,9,60
job289_scenario1_346,B38,15,14,70
job290_scenario2_348,B38,9,6,60
job291_scenario1_349,B38,15,15,70
job292_scenario1_350,B38,15,14,70
job293_scenario2_351,B38,9,9,60
job294_scenario2_352,B38,9,10,60
job295_scenario1_353,B38,15,16,70
job296_scenario2_355,B38,9,8,60
job297_scenario1_356,B38,15,16,70
job298_scenario2_357,B38,9,10,60
job299_scenario1_358,B38,15,14,70
job0_scenario2_0,B40,4,4,60
job1_scenario1_1,B40,7,5,70
job2_scenario2_2,B40,4,4,60
job3_scenario2_3,B40,4,4,60
job4_scenario1_4,B40,7,7,70
job5_scenario1_6,B40,7,6,70
job6_scenario1_7,B40,7,5,70
job7_scenario2_8,B40,4,6,60
job8_scenario2_10,B40,4,5,60
job9_scenario1_11,B40,7,7,70
job10_scenario2_13,B40,4,3,60
job11_scenario2_15,B40,4,5,60
job12_scenario1_16,B40,7,7,70
job13_scenario1_17,B40,7,5,70
job14_scenario1_18,B40,7,5,70
job15_scenario1_19,B40,7,8,70
job16_scenario1_21,B40,7,6,70
job17_scenario1_24,B40,7,7,70
job18_scenario1_25,B40,7,5,70
job19_scenario3_26,B40,10,11,20
job20_scenario1_27,B40,7,6,70
job21_scenario1_28,B40,7,5,70
job22_scenario2_29,B40,4,4,60
job23_scenario1_30,B40,7,8,70
job24_scenario2_33,B40,4,4,60
job25_scenario1_37,B40,7,8,70
job26_scenario1_38,B40,7,7,70
job27_scenario1_39,B40,7,6,70
job28_scenario3_41,B40,10,10,20
job29_scenario1_43,B40,7,5,70
job30_scenario1_44,B40,7,7,70
job31_scenario1_47,B40,7,7,70
job32_scenario1_48,B40,7,8,70
job33_scenario1_49,B40,7,5,70
job34_scenario1_51,B40,7,8,70
job35_scenario1_52,B40,7,7,70
job36_scenario1_53,B40,7,7,70
job37_scenario2_54,B40,4,4,60
job38_scenario2_55,B40,4,4,60
job39_scenario2_56,B40,4,3,60
job40_scenario1_57,B40,7,8,70
job41_scenario1_58,B40,7,7,70
job42_scenario1_59,B40,7,6,70
job43_scenario1_60,B40,7,6,70
job44_scenario1_61,B40,7,7,70
job45_scenario1_62,B40,7,7,70
job46_scenario2_63,B40,4,3,60
job47_scenario1_64,B40,7,8,70
job48_scenario2_65,B40,4,4,60
job49_scenario2_66,B40,4,2,60
job50_scenario1_67,B40,7,5,70
job51_scenario1_68,B40,7,6,70
job52_scenario2_69,B40,4,3,60
job53_scenario1_70,B40,7,7,70
job54_scenario1_71,B40,7,6,70
job55_scenario1_72,B40,7,6,70
job56_scenario1_73,B40,7,7,70
job57_scenario1_74,B40,7,9,70
job58_scenario1_76,B40,7,6,70
job59_scenario1_77,B40,7,6,70
job60_scenario2_78,B40,4,4,60
job61_scenario1_80,B40,7,6,70
job62_scenario2_83,B40,4,5,60
job63_scenario2_84,B40,4,3,60
job64_scenario1_85,B40,7,5,70
job65_scenario4_86,B40,9,9,30
job66_scenario1_90,B40,7,7,70
job67_scenario2_91,B40,4,6,60
job68_scenario3_92,B40,10,10,20
job69_scenario1_93,B40,7,6,70
job70_scenario2_95,B40,4,2,60
job71_scenario4_96,B40,9,10,30
job72_scenario2_97,B40,4,3,60
job73_scenario2_98,B40,4,5,60
job74_scenario3_99,B40,10,11,20
job75_scenario2_102,B40,4,4,60
job76_scenario2_103,B40,4,3,60
job77_scenario2_104,B40,4,5,60
job78_scenario4_105,B40,9,9,30
job79_scenario4_108,B40,9,9,30
job80_scenario4_109,B40,9,8,30
job81_scenario1_110,B40,7,7,70
job82_scenario1_111,B40,7,6,70
job83_scenario2_112,B40,4,5,60
job84_scenario2_113,B40,4,4,60
job85_scenario2_114,B40,4,3,60
job86_scenario4_115,B40,9,9,30
job87_scenario2_116,B40,4,4,60
job88_scenario2_117,B40,4,2,60
job89_scenario1_119,B40,7,6,70
job90_scenario3_121,B40,10,10,20
job91_scenario1_125,B40,7,7,70
job92_scenario4_126,B40,9,8,30
job93_scenario2_128,B40,4,4,60
job94_scenario1_129,B40,7,5,70
job95_scenario2_130,B40,4,4,60
job96_scenario2_131,B40,4,4,60
job97_scenario1_132,B40,7,6,70
job98_scenario2_133,B40,4,4,60
job99_scenario1_134,B40,7,6,70
job100_scenario2_135,B40,4,2,60
job101_scenario1_136,B40,7,8,70
job102_scenario3_137,B40,10,10,20
job103_scenario1_138,B40,7,7,70
job104_scenario1_139,B40,7,8,70
job105_scenario2_140,B40,4,3,60
job106_scenario2_141,B40,4,3,60
job107_scenario1_142,B40,7,6,70
job108_scenario2_143,B40,4,4,60
job109_scenario1_144,B40,7,6,70
job110_scenario2_145,B40,4,3,60
job111_scenario2_146,B40,4,4,60
job112_scenario2_147,B40,4,4,60
job113_scenario1_149,B40,7,7,70
job114_scenario1_150,B40,7,5,70
job115_scenario1_151,B40,7,6,70
job116_scenario2_152,B40,4,3,60
job117_scenario2_153,B40,4,5,60
job118_scenario2_154,B40,4,4,60
job119_scenario3_156,B40,10,10,20
job120_scenario4_158,B40,9,9,30
job121_scenario4_160,B40,9,9,30
job122_scenario3_161,B40,10,8,20
job123_scenario4_163,B40,9,8,30
job124_scenario2_164,B40,4,4,60
job125_scenario2_165,B40,4,3,60
job126_scenario1_166,B40,7,6,70
job127_scenario2_167,B40,4,3,60
job128_scenario3_169,B40,10,9,20
job129_scenario1_171,B40,7,6,70
job130_scenario2_172,B40,4,4,60
job131_scenario2_173,B40,4,3,60
job132_scenario3_174,B40,10,10,20
job133_scenario2_176,B40,4,3,60
job134_scenario3_177,B40,10,8,20
job135_scenario2_178,B40,4,4,60
job136_scenario2_179,B40,4,1,60
job137_scenario1_180,B40,7,5,70
job138_scenario1_181,B40,7,6,70
job139_scenario1_183,B40,7,8,70
job140_scenario2_184,B40,4,4,60
job141_scenario2_185,B40,4,4,60
job142_scenario1_186,B40,7,8,70
job143_scenario1_187,B40,7,8,70
job144_scenario3_188,B40,10,8,20
job145_scenario2_189,B40,4,4,60
job146_scenario2_190,B40,4,4,60
job147_scenario2_191,B40,4,4,60
job148_scenario2_192,B40,4,3,60
job149_scenario1_193,B40,7,7,70
job150_scenario1_194,B40,7,7,70
job151_scenario1_195,B40,7,5,70
job152_scenario3_196,B40,10,9,20
job153_scenario1_197,B40,7,4,70
job154_scenario2_198,B40,4,2,60
job155_scenario1_199,B40,7,7,70
job156_scenario2_200,B40,4,3,60
job157_scenario1_201,B40,7,6,70
job158_scenario1_202,B40,7,7,70
job159_scenario2_203,B40,4,5,60
job160_scenario2_204,B40,4,5,60
job161_scenario3_205,B40,10,11,20
job162_scenario1_206,B40,7,8,70
job163_scenario2_207,B40,4,3,60
job164_scenario1_208,B40,7,5,70
job165_scenario1_209,B40,7,7,70
job166_scenario1_210,B40,7,7,70
job167_scenario1_211,B40,7,6,70
job168_scenario2_212,B40,4,4,60
job169_scenario2_213,B40,4,4,60
job170_scenario2_214,B40,4,3,60
job171_scenario1_215,B40,7,7,70
job172_scenario1_216,B40,7,5,70
job173_scenario2_217,B40,4,4,60
job174_scenario1_218,B40,7,7,70
job175_scenario2_219,B40,4,4,60
job176_scenario2_220,B40,4,5,60
job177_scenario1_221,B40,7,7,70
job178_scenario2_222,B40,4,4,60
job179_scenario2_223,B40,4,4,60
job180_scenario2_224,B40,4,4,60
job181_scenario2_225,B40,4,3,60
job182_scenario1_226,B40,7,7,70
job183_scenario3_227,B40,10,9,20
job184_scenario2_228,B40,4,2,60
job185_scenario2_229,B40,4,4,60
job186_scenario1_230,B40,7,8,70
job187_scenario1_231,B40,7,6,70
job188_scenario2_232,B40,4,3,60
job189_scenario1_233,B40,7,5,70
job190_scenario2_234,B40,4,4,60
job191_scenario2_235,B40,4,4,60
job192_scenario1_236,B40,7,6,70
job193_scenario2_237,B40,4,3,60
job194_scenario1_238,B40,7,7,70
job195_scenario2_239,B40,4,3,60
job196_scenario2_240,B40,4,2,60
job197_scenario2_241,B40,4,4,60
job198_scenario2_243,B40,4,4,60
job199_scenario2_244,B40,4,4,60
job200_scenario1_245,B40,7,8,70
job201_scenario2_246,B40,4,4,60
job202_scenario2_247,B40,4,5,60
job203_scenario2_248,B40,4,3,60
job204_scenario2_249,B40,4,4,60
job205_scenario2_250,B40,4,2,60
job206_scenario1_251,B40,7,6,70
job207_scenario2_252,B40,4,5,60
job208_scenario1_253,B40,7,5,70
job209_scenario1_254,B40,7,5,70
job210_scenario2_255,B40,4,3,60
job211_scenario1_256,B40,7,7,70
job212_scenario3_257,B40,10,10,20
job213_scenario2_258,B40,4,4,60
job214_scenario2_259,B40,4,5,60
job215_scenario1_260,B40,7,6,70
job216_scenario1_261,B40,7,5,70
job217_scenario2_262,B40,4,2,60
job218_scenario4_263,B40,9,10,30
job219_scenario1_264,B40,7,6,70
job220_scenario1_265,B40,7,9,70
job221_scenario1_266,B40,7,5,70
job222_scenario1_267,B40,7,6,70
job223_scenario1_268,B40,7,7,70
job224_scenario2_269,B40,4,4,60
job225_scenario1_270,B40,7,7,70
job226_scenario2_271,B40,4,4,60
job227_scenario1_272,B40,7,8,70
job228_scenario4_273,B40,9,9,30
job229_scenario3_274,B40,10,12,20
job230_scenario1_275,B40,7,7,70
job231_scenario1_276,B40,7,6,70
job232_scenario2_277,B40,4,5,60
job233_scenario2_278,B40,4,4,60
job234_scenario1_279,B40,7,6,70
job235_scenario2_280,B40,4,2,60
job236_scenario1_281,B40,7,8,70
job237_scenario2_282,B40,4,5,60
job238_scenario1_286,B40,7,6,70
job239_scenario1_287,B40,7,6,70
job240_scenario2_288,B40,4,2,60
job241_scenario1_289,B40,7,6,70
job242_scenario2_290,B40,4,3,60
job243_scenario1_291,B40,7,7,70
job244_scenario1_292,B40,7,8,70
job245_scenario1_294,B40,7,6,70
job246_scenario2_295,B40,4,5,60
job247_scenario2_298,B40,4,4,60
job248_scenario2_299,B40,4,2,60
job249_scenario1_300,B40,7,6,70
job250_scenario1_301,B40,7,6,70
job251_scenario1_302,B40,7,7,70
job252_scenario1_304,B40,7,8,70
job253_scenario1_306,B40,7,8,70
job254_scenario1_308,B40,7,6,70
job255_scenario1_309,B40,7,7,70
job256_scenario4_311,B40,9,8,30
job257_scenario1_312,B40,7,8,70
job258_scenario1_313,B40,7,5,70
job259_scenario1_314,B40,7,7,70
job260_scenario1_315,B40,7,7,70
job261_scenario2_316,B40,4,4,60
job262_scenario1_317,B40,7,5,70
job263_scenario1_318,B40,7,5,70
job264_scenario2_319,B40,4,4,60
job265_scenario2_320,B40,4,4,60
job266_scenario2_322,B40,4,4,60
job267_scenario1_323,B40,7,6,70
job268_scenario1_324,B40,7,6,70
job269_scenario1_325,B40,7,7,70
job270_scenario2_326,B40,4,4,60
job271_scenario1_327,B40,7,6,70
job272_scenario1_328,B40,7,5,70
job273_scenario1_329,B40,7,8,70
job274_scenario1_331,B40,7,4,70
job275_scenario2_332,B40,4,2,60
job276_scenario3_333,B40,10,11,20
job277_scenario1_334,B40,7,7,70
job278_scenario1_335,B40,7,7,70
job279_scenario1_336,B40,7,6,70
job280_scenario1_337,B40,7,6,70
job281_scenario2_338,B40,4,5,60
job282_scenario1_339,B40,7,5,70
job283_scenario2_340,B40,4,2,60
job284_scenario2_341,B40,4,1,60
job285_scenario2_342,B40,4,3,60
job286_scenario2_343,B40,4,3,60
job287_scenario1_344,B40,7,7,70
job288_scenario2_345,B40,4,5,60
job289_scenario1_346,B40,7,8,70
job290_scenario2_348,B40,4,2,60
job291_scenario1_349,B40,7,6,70
job292_scenario1_350,B40,7,6,70
job293_scenario2_351,B40,4,3,60
job294_scenario2_352,B40,4,3,60
job295_scenario1_353,B40,7,5,70
job296_scenario2_355,B40,4,4,60
job297_scenario1_356,B40,7,7,70
job298_scenario2_357,B40,4,1,60
job299_scenario1_358,B40,7,5,70
job0_scenario2_0,cn01,6,8,60
job1_scenario1_1,cn01,8,8,70
job2_scenario2_2,cn01,6,6,60
job3_scenario2_3,cn01,6,6,60
job4_scenario1_4,cn01,8,7,70
job5_scenario1_6,cn01,8,8,70
job6_scenario1_7,cn01,8,8,70
job7_scenario2_8,cn01,6,7,60
job8_scenario2_10,cn01,6,6,60
job9_scenario1_11,cn01,8,8,70
job10_scenario2_13,cn01,6,6,60
job11_scenario2_15,cn01,6,6,60
job12_scenario1_16,cn01,8,6,70
job13_scenario1_17,cn01,8,8,70
job14_scenario1_18,cn01,8,7,70
job15_scenario1_19,cn01,8,7,70
job16_scenario1_21,cn01,8,7,70
job17_scenario1_24,cn01,8,7,70
job18_scenario1_25,cn01,8,8,70
job19_scenario3_26,cn01,6,7,20
job20_scenario1_27,cn01,8,7,70
job21_scenario1_28,cn01,8,7,70
job22_scenario2_29,cn01,6,8,60
job23_scenario1_30,cn01,8,8,70
job24_scenario2_33,cn01,6,8,60
job25_scenario1_37,cn01,8,9,70
job26_scenario1_38,cn01,8,7,70
job27_scenario1_39,cn01,8,7,70
job28_scenario3_41,cn01,6,7,20
job29_scenario1_43,cn01,8,7,70
job30_scenario1_44,cn01,8,6,70
job31_scenario1_47,cn01,8,7,70
job32_scenario1_48,cn01,8,8,70
job33_scenario1_49,cn01,8,8,70
job34_scenario1_51,cn01,8,10,70
job35_scenario1_52,cn01,8,7,70
job36_scenario1_53,cn01,8,8,70
job37_scenario2_54,cn01,6,5,60
job38_scenario2_55,cn01,6,5,60
job39_scenario2_56,cn01,6,6,60
job40_scenario1_57,cn01,8,8,70
job41_scenario1_58,cn01,8,6,70
job42_scenario1_59,cn01,8,7,70
job43_scenario1_60,cn01,8,8,70
job44_scenario1_61,cn01,8,8,70
job45_scenario1_62,cn01,8,8,70
job46_scenario2_63,cn01,6,5,60
job47_scenario1_64,cn01,8,6,70
job48_scenario2_65,cn01,6,7,60
job49_scenario2_66,cn01,6,6,60
job50_scenario1_67,cn01,8,7,70
job51_scenario1_68,cn01,8,7,70
job52_scenario2_69,cn01,6,6,60
job53_scenario1_70,cn01,8,6,70
job54_scenario1_71,cn01,8,8,70
job55_scenario1_72,cn01,8,8,70
job56_scenario1_73,cn01,8,9,70
job57_scenario1_74,cn01,8,6,70
job58_scenario1_76,cn01,8,6,70
job59_scenario1_77,cn01,8,9,70
job60_scenario2_78,cn01,6,5,60
job61_scenario1_80,cn01,8,7,70
job62_scenario2_83,cn01,6,7,60
job63_scenario2_84,cn01,6,5,60
job64_scenario1_85,cn01,8,7,70
job65_scenario4_86,cn01,9,8,30
job66_scenario1_90,cn01,8,9,70
job67_scenario2_91,cn01,6,4,60
job68_scenario3_92,cn01,6,6,20
job69_scenario1_93,cn01,8,6,70
job70_scenario2_95,cn01,6,8,60
job71_scenario4_96,cn01,9,8,30
job72_scenario2_97,cn01,6,6,60
job73_scenario2_98,cn01,6,5,60
job74_scenario3_99,cn01,6,7,20
job75_scenario2_102,cn01,6,4,60
job76_scenario2_103,cn01,6,7,60
job77_scenario2_104,cn01,6,7,60
job78_scenario4_105,cn01,9,9,30
job79_scenario4_108,cn01,9,9,30
job80_scenario4_109,cn01,9,9,30
job81_scenario1_110,cn01,8,8,70
job82_scenario1_111,cn01,8,7,70
job83_scenario2_112,cn01,6,8,60
job84_scenario2_113,cn01,6,8,60
job85_scenario2_114,cn01,6,6,60
job86_scenario4_115,cn01,9,9,30
job87_scenario2_116,cn01,6,6,60
job88_scenario2_117,cn01,6,6,60
job89_scenario1_119,cn01,8,7,70
job90_scenario3_121,cn01,6,6,20
job91_scenario1_125,cn01,8,7,70
job92_scenario4_126,cn01,9,9,30
job93_scenario2_128,cn01,6,5,60
job94_scenario1_129,cn01,8,8,70
job95_scenario2_130,cn01,6,5,60
job96_scenario2_131,cn01,6,7,60
job97_scenario1_132,cn01,8,8,70
job98_scenario2_133,cn01,6,6,60
job99_scenario1_134,cn01,8,8,70
job100_scenario2_135,cn01,6,7,60
job101_scenario1_136,cn01,8,8,70
job102_scenario3_137,cn01,6,8,20
job103_scenario1_138,cn01,8,5,70
job104_scenario1_139,cn01,8,7,70
job105_scenario2_140,cn01,6,7,60
job106_scenario2_141,cn01,6,6,60
job107_scenario1_142,cn01,8,8,70
job108_scenario2_143,cn01,6,8,60
job109_scenario1_144,cn01,8,7,70
job110_scenario2_145,cn01,6,7,60
job111_scenario2_146,cn01,6,5,60
job112_scenario2_147,cn01,6,5,60
job113_scenario1_149,cn01,8,6,70
job114_scenario1_150,cn01,8,8,70
job115_scenario1_151,cn01,8,7,70
job116_scenario2_152,cn01,6,6,60
job117_scenario2_153,cn01,6,6,60
job118_scenario2_154,cn01,6,6,60
job119_scenario3_156,cn01,6,5,20
job120_scenario4_158,cn01,9,10,30
job121_scenario4_160,cn01,9,10,30
job122_scenario3_161,cn01,6,5,20
job123_scenario4_163,cn01,9,9,30
job124_scenario2_164,cn01,6,7,60
job125_scenario2_165,cn01,6,7,60
job126_scenario1_166,cn01,8,7,70
job127_scenario2_167,cn01,6,5,60
job128_scenario3_169,cn01,6,6,20
job129_scenario1_171,cn01,8,7,70
job130_scenario2_172,cn01,6,7,60
job131_scenario2_173,cn01,6,6,60
job132_scenario3_174,cn01,6,5,20
job133_scenario2_176,cn01,6,5,60
job134_scenario3_177,cn01,6,7,20
job135_scenario2_178,cn01,6,5,60
job136_scenario2_179,cn01,6,6,60
job137_scenario1_180,cn01,8,7,70
job138_scenario1_181,cn01,8,7,70
job139_scenario1_183,cn01,8,8,70
job140_scenario2_184,cn01,6,6,60
job141_scenario2_185,cn01,6,7,60
job142_scenario1_186,cn01,8,7,70
job143_scenario1_187,cn01,8,6,70
job144_scenario3_188,cn01,6,6,20
job145_scenario2_189,cn01,6,7,60
job146_scenario2_190,cn01,6,6,60
job147_scenario2_191,cn01,6,6,60
job148_scenario2_192,cn01,6,4,60
job149_scenario1_193,cn01,8,10,70
job150_scenario1_194,cn01,8,7,70
job151_scenario1_195,cn01,8,9,70
job152_scenario3_196,cn01,6,5,20
job153_scenario1_197,cn01,8,8,70
job154_scenario2_198,cn01,6,5,60
job155_scenario1_199,cn01,8,8,70
job156_scenario2_200,cn01,6,6,60
job157_scenario1_201,cn01,8,6,70
job158_scenario1_202,cn01,8,6,70
job159_scenario2_203,cn01,6,6,60
job160_scenario2_204,cn01,6,5,60
job161_scenario3_205,cn01,6,7,20
job162_scenario1_206,cn01,8,7,70
job163_scenario2_207,cn01,6,6,60
job164_scenario1_208,cn01,8,7,70
job165_scenario1_209,cn01,8,8,70
job166_scenario1_210,cn01,8,9,70
job167_scenario1_211,cn01,8,6,70
job168_scenario2_212,cn01,6,7,60
job169_scenario2_213,cn01,6,8,60
job170_scenario2_214,cn01,6,6,60
job171_scenario1_215,cn01,8,7,70
job172_scenario1_216,cn01,8,8,70
job173_scenario2_217,cn01,6,8,60
job174_scenario1_218,cn01,8,7,70
job175_scenario2_219,cn01,6,6,60
job176_scenario2_220,cn01,6,7,60
job177_scenario1_221,cn01,8,8,70
job178_scenario2_222,cn01,6,7,60
job179_scenario2_223,cn01,6,7,60
job180_scenario2_224,cn01,6,6,60
job181_scenario2_225,cn01,6,6,60
job182_scenario1_226,cn01,8,7,70
job183_scenario3_227,cn01,6,8,20
job184_scenario2_228,cn01,6,6,60
job185_scenario2_229,cn01,6,7,60
job186_scenario1_230,cn01,8,7,70
job187_scenario1_231,cn01,8,7,70
job188_scenario2_232,cn01,6,7,60
job189_scenario1_233,cn01,8,6,70
job190_scenario2_234,cn01,6,7,60
job191_scenario2_235,cn01,6,5,60
job192_scenario1_236,cn01,8,6,70
job193_scenario2_237,cn01,6,7,60
job194_scenario1_238,cn01,8,7,70
job195_scenario2_239,cn01,6,7,60
job196_scenario2_240,cn01,6,5,60
job197_scenario2_241,cn01,6,6,60
job198_scenario2_243,cn01,6,5,60
job199_scenario2_244,cn01,6,8,60
job200_scenario1_245,cn01,8,7,70
job201_scenario2_246,cn01,6,7,60
job202_scenario2_247,cn01,6,7,60
job203_scenario2_248,cn01,6,6,60
job204_scenario2_249,cn01,6,6,60
job205_scenario2_250,cn01,6,5,60
job206_scenario1_251,cn01,8,8,70
job207_scenario2_252,cn01,6,8,60
job208_scenario1_253,cn01,8,8,70
job209_scenario1_254,cn01,8,7,70
job210_scenario2_255,cn01,6,5,60
job211_scenario1_256,cn01,8,8,70
job212_scenario3_257,cn01,6,7,20
job213_scenario2_258,cn01,6,7,60
job214_scenario2_259,cn01,6,8,60
job215_scenario1_260,cn01,8,9,70
job216_scenario1_261,cn01,8,6,70
job217_scenario2_262,cn01,6,7,60
job218_scenario4_263,cn01,9,9,30
job219_scenario1_264,cn01,8,9,70
job220_scenario1_265,cn01,8,8,70
job221_scenario1_266,cn01,8,9,70
job222_scenario1_267,cn01,8,7,70
job223_scenario1_268,cn01,8,6,70
job224_scenario2_269,cn01,6,5,60
job225_scenario1_270,cn01,8,8,70
job226_scenario2_271,cn01,6,7,60
job227_scenario1_272,cn01,8,7,70
job228_scenario4_273,cn01,9,8,30
job229_scenario3_274,cn01,6,6,20
job230_scenario1_275,cn01,8,9,70
job231_scenario1_276,cn01,8,8,70
job232_scenario2_277,cn01,6,5,60
job233_scenario2_278,cn01,6,6,60
job234_scenario1_279,cn01,8,8,70
job235_scenario2_280,cn01,6,7,60
job236_scenario1_281,cn01,8,9,70
job237_scenario2_282,cn01,6,6,60
job238_scenario1_286,cn01,8,8,70
job239_scenario1_287,cn01,8,6,70
job240_scenario2_288,cn01,6,7,60
job241_scenario1_289,cn01,8,8,70
job242_scenario2_290,cn01,6,6,60
job243_scenario1_291,cn01,8,7,70
job244_scenario1_292,cn01,8,8,70
job245_scenario1_294,cn01,8,7,70
job246_scenario2_295,cn01,6,7,60
job247_scenario2_298,cn01,6,6,60
job248_scenario2_299,cn01,6,5,60
job249_scenario1_300,cn01,8,8,70
job250_scenario1_301,cn01,8,8,70
job251_scenario1_302,cn01,8,7,70
job252_scenario1_304,cn01,8,7,70
job253_scenario1_306,cn01,8,7,70
job254_scenario1_308,cn01,8,5,70
job255_scenario1_309,cn01,8,8,70
